payment_id,purchase_id,amount_paid
11414,12628,0.00
11415,12633,0.00
11416,12638,0.00
11417,12643,0.00
11418,12648,0.00
11419,12653,0.00
11420,12660,0.00
11421,12666,0.00
11422,12671,0.00
11423,12676,0.00
11424,12681,0.00
11425,12686,0.00
11426,12691,0.00
11427,12696,0.00
11428,12701,0.00
11429,12706,0.00
11430,12711,0.00
11431,12719,0.00
11432,12724,0.00
11433,12729,0.00
11434,12735,0.00
11435,12740,0.00
11436,12745,0.00
11437,12751,0.00
11438,12758,0.00
11439,12764,0.00
11440,12769,0.00
11441,12822,0.00
11442,12847,0.00
11443,12860,0.00
11444,12875,0.00
11445,12883,0.00
11446,12889,0.00
11447,12913,0.00
11448,12968,0.00
11449,12974,0.00
11450,12979,0.00
11451,12992,0.00
11452,13032,0.00
11453,13039,0.00
11454,13056,0.00
11455,13062,0.00
11456,13068,0.00
11457,13130,0.00
11458,13135,0.00
11459,13166,0.00
11460,13175,0.00
11461,13184,0.00
11462,13202,0.00
11463,4904,0.00
11464,4906,0.00
11465,4913,0.00
11466,6371,0.00
11467,4915,0.00
11468,4917,0.00
11469,4918,0.00
11470,4919,0.00
11471,5681,0.00
11472,4920,0.00
11473,10660,0.00
11474,4929,0.00
11475,4938,0.00
11476,4944,0.00
11477,9742,0.00
11478,4946,0.00
11479,8483,0.00
11480,4948,0.00
11481,4961,0.00
11482,6282,0.00
11483,6916,0.00
11484,8697,0.00
11485,9217,0.00
11486,12128,0.00
11487,4949,0.00
11488,4951,0.00
11489,4954,0.00
11490,4981,0.00
11491,12944,0.00
11492,12966,0.00
11493,4956,0.00
11494,4959,0.00
11495,9782,0.00
11496,10397,0.00
11497,12833,0.00
11498,4962,0.00
11499,4968,0.00
11500,4975,0.00
11501,4976,0.00
11502,4978,0.00
11503,11675,0.00
11504,11676,0.00
11505,11677,0.00
11506,11678,0.00
11507,11781,0.00
11508,4983,0.00
11509,4991,0.00
11510,4993,0.00
11511,5117,0.00
11512,4992,0.00
11513,7328,0.00
11514,4994,0.00
11515,10194,0.00
11516,5000,0.00
11517,9377,0.00
11518,5001,0.00
11519,5003,0.00
11520,5011,0.00
11521,5012,0.00
11522,5014,0.00
11523,5281,0.00
11524,7262,0.00
11525,7726,0.00
11526,12398,0.00
11527,12837,0.00
11528,13141,0.00
11529,5016,0.00
11530,5036,0.00
11531,5040,0.00
11532,5045,0.00
11533,5056,0.00
11534,5055,0.00
11535,12304,0.00
11536,5059,0.00
11537,11087,0.00
11538,5060,0.00
11539,5061,0.00
11540,5070,0.00
11541,7834,0.00
11542,12821,0.00
11543,5071,0.00
11544,5904,0.00
11545,5078,0.00
11546,7473,0.00
11547,11287,0.00
11548,11291,0.00
11549,5083,0.00
11550,5084,0.00
11551,5086,0.00
11552,5085,0.00
11553,5096,0.00
11554,5097,0.00
11555,6383,0.00
11556,6737,0.00
11557,9018,0.00
11558,11672,0.00
11559,12027,0.00
11560,12940,0.00
11561,5088,0.00
11562,7884,0.00
11563,7973,0.00
11564,7974,0.00
11565,5090,0.00
11566,5091,0.00
11567,5092,0.00
11568,5260,0.00
11569,5093,0.00
11570,12909,0.00
11571,5094,0.00
11572,5098,0.00
11573,7866,0.00
11574,5099,0.00
11575,5607,0.00
11576,5124,0.00
11577,9300,0.00
11578,5126,0.00
11579,5127,0.00
11580,13197,0.00
11581,5129,0.00
11582,5732,0.00
11583,5132,0.00
11584,5136,0.00
11585,5139,0.00
11586,5147,0.00
11587,7667,0.00
11588,12301,0.00
11589,5152,0.00
11590,11043,0.00
11591,5157,0.00
11592,11494,0.00
11593,5158,0.00
11594,6879,0.00
11595,6885,0.00
11596,8368,0.00
11597,9518,0.00
11598,9531,0.00
11599,12046,0.00
11600,5195,0.00
11601,5197,0.00
11602,5199,0.00
11603,10363,0.00
11604,5220,0.00
11605,12964,0.00
11606,5224,0.00
11607,5230,0.00
11608,7871,0.00
11609,8067,0.00
11610,8253,0.00
11611,8254,0.00
11612,12274,0.00
11613,5243,0.00
11614,7123,0.00
11615,7127,0.00
11616,5255,0.00
11617,5257,0.00
11618,5611,0.00
11619,5268,0.00
11620,5766,0.00
11621,5292,0.00
11622,8720,0.00
11623,5293,0.00
11624,5294,0.00
11625,13000,0.00
11626,13001,0.00
11627,13004,0.00
11628,5296,0.00
11629,8771,0.00
11630,5298,0.00
11631,5302,0.00
11632,5303,0.00
11633,10559,0.00
11634,10560,0.00
11635,5304,0.00
11636,5737,0.00
11637,13171,0.00
11638,13173,0.00
11639,5305,0.00
11640,8850,0.00
11641,5307,0.00
11642,5308,0.00
11643,6049,0.00
11644,6715,0.00
11645,5320,0.00
11646,9396,0.00
11647,10564,0.00
11648,5376,0.00
11649,6883,0.00
11650,6889,0.00
11651,9747,0.00
11652,5378,0.00
11653,5418,0.00
11654,5888,0.00
11655,5384,0.00
11656,5396,0.00
11657,9451,0.00
11658,5581,0.00
11659,5604,0.00
11660,5620,0.00
11661,5623,0.00
11662,6766,0.00
11663,6771,0.00
11664,5624,0.00
11665,5628,0.00
11666,5631,0.00
11667,5633,0.00
11668,5635,0.00
11669,5639,0.00
11670,5640,0.00
11671,5718,0.00
11672,7330,0.00
11673,9105,0.00
11674,5643,0.00
11675,8579,0.00
11676,10457,0.00
11677,5672,0.00
11678,5679,0.00
11679,5765,0.00
11680,7651,0.00
11681,10551,0.00
11682,11032,0.00
11683,5687,0.00
11684,5689,0.00
11685,5700,0.00
11686,5701,0.00
11687,5702,0.00
11688,5706,0.00
11689,10322,0.00
11690,10323,0.00
11691,5707,0.00
11692,5712,0.00
11693,6592,0.00
11694,5713,0.00
11695,6941,0.00
11696,7799,0.00
11697,12855,0.00
11698,5716,0.00
11699,5717,0.00
11700,9115,0.00
11701,10482,0.00
11702,5720,0.00
11703,5724,0.00
11704,5725,0.00
11705,13002,0.00
11706,5727,0.00
11707,5730,0.00
11708,5734,0.00
11709,6751,0.00
11710,12794,0.00
11711,12796,0.00
11712,5750,0.00
11713,7649,0.00
11714,7650,0.00
11715,5764,0.00
11716,8397,0.00
11717,12857,0.00
11718,5769,0.00
11719,5771,0.00
11720,5779,0.00
11721,5781,0.00
11722,6664,0.00
11723,13192,0.00
11724,5784,0.00
11725,5786,0.00
11726,5789,0.00
11727,5952,0.00
11728,5790,0.00
11729,6269,0.00
11730,7115,0.00
11731,7812,0.00
11732,8892,0.00
11733,10328,0.00
11734,12366,0.00
11735,5797,0.00
11736,12791,0.00
11737,5809,0.00
11738,5811,0.00
11739,5818,0.00
11740,8746,0.00
11741,9002,0.00
11742,5819,0.00
11743,6703,0.00
11744,12520,0.00
11745,5820,0.00
11746,5858,0.00
11747,12291,0.00
11748,5859,0.00
11749,5865,0.00
11750,5866,0.00
11751,6047,0.00
11752,9956,0.00
11753,5867,0.00
11754,5868,0.00
11755,11092,0.00
11756,12919,0.00
11757,5870,0.00
11758,9969,0.00
11759,5871,0.00
11760,5884,0.00
11761,6560,0.00
11762,8003,0.00
11763,10547,0.00
11764,5885,0.00
11765,6531,0.00
11766,9511,0.00
11767,5887,0.00
11768,10316,0.00
11769,5891,0.00
11770,5892,0.00
11771,5893,0.00
11772,7956,0.00
11773,9142,0.00
11774,12869,0.00
11775,5897,0.00
11776,6561,0.00
11777,6987,0.00
11778,6989,0.00
11779,5898,0.00
11780,5905,0.00
11781,10730,0.00
11782,10731,0.00
11783,11424,0.00
11784,5907,0.00
11785,5914,0.00
11786,6554,0.00
11787,5921,0.00
11788,5923,0.00
11789,5924,0.00
11790,5925,0.00
11791,9190,0.00
11792,9670,0.00
11793,5927,0.00
11794,11040,0.00
11795,5949,0.00
11796,10597,0.00
11797,5953,0.00
11798,6986,0.00
11799,12047,0.00
11800,5955,0.00
11801,6589,0.00
11802,5956,0.00
11803,12910,0.00
11804,5958,0.00
11805,6677,0.00
11806,5959,0.00
11807,5983,0.00
11808,6643,0.00
11809,6743,0.00
11810,5971,0.00
11811,5972,0.00
11812,5981,0.00
11813,5985,0.00
11814,5987,0.00
11815,5991,0.00
11816,5992,0.00
11817,6005,0.00
11818,6007,0.00
11819,7843,0.00
11820,6008,0.00
11821,6010,0.00
11822,11626,0.00
11823,11627,0.00
11824,6009,0.00
11825,6573,0.00
11826,6012,0.00
11827,6742,0.00
11828,11292,0.00
11829,13163,0.00
11830,6014,0.00
11831,6431,0.00
11832,6029,0.00
11833,13201,0.00
11834,6030,0.00
11835,9466,0.00
11836,6031,0.00
11837,9349,0.00
11838,6033,0.00
11839,6803,0.00
11840,7349,0.00
11841,8318,0.00
11842,11454,0.00
11843,11456,0.00
11844,11457,0.00
11845,11460,0.00
11846,11462,0.00
11847,11480,0.00
11848,13025,0.00
11849,13026,0.00
11850,6034,0.00
11851,6036,0.00
11852,6045,0.00
11853,6053,0.00
11854,8492,0.00
11855,6054,0.00
11856,7861,0.00
11857,6063,0.00
11858,6066,0.00
11859,6068,0.00
11860,13077,0.00
11861,13150,0.00
11862,6071,0.00
11863,6072,0.00
11864,6707,0.00
11865,6073,0.00
11866,10082,0.00
11867,6075,0.00
11868,13061,0.00
11869,6081,0.00
11870,6571,0.00
11871,6720,0.00
11872,6097,0.00
11873,8894,0.00
11874,10332,0.00
11875,6098,0.00
11876,6107,0.00
11877,6108,0.00
11878,8443,0.00
11879,8488,0.00
11880,8547,0.00
11881,6109,0.00
11882,6110,0.00
11883,6712,0.00
11884,6128,0.00
11885,11045,0.00
11886,6129,0.00
11887,6131,0.00
11888,6132,0.00
11889,6133,0.00
11890,11427,0.00
11891,6135,0.00
11892,6334,0.00
11893,6744,0.00
11894,7306,0.00
11895,7704,0.00
11896,9673,0.00
11897,10523,0.00
11898,6141,0.00
11899,6143,0.00
11900,6144,0.00
11901,6156,0.00
11902,6173,0.00
11903,6174,0.00
11904,6181,0.00
11905,6838,0.00
11906,9658,0.00
11907,12416,0.00
11908,6182,0.00
11909,9588,0.00
11910,9589,0.00
11911,9595,0.00
11912,10430,0.00
11913,10458,0.00
11914,10519,0.00
11915,6184,0.00
11916,6586,0.00
11917,6266,0.00
11918,6270,0.00
11919,6271,0.00
11920,6273,0.00
11921,6274,0.00
11922,6275,0.00
11923,10555,0.00
11924,10588,0.00
11925,11299,0.00
11926,11316,0.00
11927,11695,0.00
11928,6276,0.00
11929,6279,0.00
11930,6283,0.00
11931,7666,0.00
11932,9940,0.00
11933,11387,0.00
11934,6285,0.00
11935,6300,0.00
11936,6301,0.00
11937,8516,0.00
11938,8517,0.00
11939,12575,0.00
11940,12576,0.00
11941,6309,0.00
11942,11674,0.00
11943,6310,0.00
11944,6311,0.00
11945,6312,0.00
11946,6323,0.00
11947,6328,0.00
11948,8496,0.00
11949,6368,0.00
11950,6572,0.00
11951,6374,0.00
11952,6382,0.00
11953,6414,0.00
11954,6417,0.00
11955,7807,0.00
11956,6438,0.00
11957,7622,0.00
11958,6440,0.00
11959,6461,0.00
11960,6462,0.00
11961,9001,0.00
11962,6464,0.00
11963,6467,0.00
11964,6473,0.00
11965,7106,0.00
11966,6481,0.00
11967,6498,0.00
11968,13217,0.00
11969,6499,0.00
11970,6505,0.00
11971,6509,0.00
11972,7243,0.00
11973,6511,0.00
11974,6528,0.00
11975,6529,0.00
11976,8574,0.00
11977,11759,0.00
11978,12587,0.00
11979,12659,0.00
11980,6539,0.00
11981,6540,0.00
11982,6798,0.00
11983,6541,0.00
11984,10705,0.00
11985,6542,0.00
11986,6548,0.00
11987,12323,0.00
11988,12328,0.00
11989,6549,0.00
11990,6878,0.00
11991,7275,0.00
11992,6550,0.00
11993,7296,0.00
11994,7896,0.00
11995,6552,0.00
11996,6565,0.00
11997,6569,0.00
11998,6576,0.00
11999,6652,0.00
12000,6595,0.00
12001,6602,0.00
12002,12403,0.00
12003,6623,0.00
12004,10504,0.00
12005,6634,0.00
12006,10051,0.00
12007,6638,0.00
12008,7462,0.00
12009,6645,0.00
12010,6661,0.00
12011,6977,0.00
12012,7264,0.00
12013,7455,0.00
12014,10238,0.00
12015,6666,0.00
12016,6669,0.00
12017,7997,0.00
12018,6670,0.00
12019,6689,0.00
12020,6690,0.00
12021,6695,0.00
12022,6696,0.00
12023,6709,0.00
12024,10506,0.00
12025,6716,0.00
12026,6717,0.00
12027,6718,0.00
12028,6753,0.00
12029,6757,0.00
12030,10509,0.00
12031,6758,0.00
12032,7325,0.00
12033,8381,0.00
12034,11625,0.00
12035,6763,0.00
12036,6765,0.00
12037,7724,0.00
12038,6768,0.00
12039,6773,0.00
12040,6774,0.00
12041,6775,0.00
12042,6777,0.00
12043,6793,0.00
12044,6797,0.00
12045,6819,0.00
12046,10063,0.00
12047,6820,0.00
12048,6824,0.00
12049,13016,0.00
12050,6832,0.00
12051,12965,0.00
12052,6844,0.00
12053,6846,0.00
12054,6848,0.00
12055,8442,0.00
12056,6859,0.00
12057,7287,0.00
12058,6866,0.00
12059,6870,0.00
12060,7294,0.00
12061,6873,0.00
12062,7278,0.00
12063,6877,0.00
12064,6880,0.00
12065,6912,0.00
12066,9397,0.00
12067,6914,0.00
12068,6917,0.00
12069,9413,0.00
12070,11613,0.00
12071,6926,0.00
12072,6928,0.00
12073,6929,0.00
12074,6930,0.00
12075,7515,0.00
12076,11403,0.00
12077,6932,0.00
12078,6938,0.00
12079,6943,0.00
12080,7367,0.00
12081,6944,0.00
12082,6953,0.00
12083,7260,0.00
12084,6976,0.00
12085,6979,0.00
12086,6980,0.00
12087,6981,0.00
12088,6982,0.00
12089,7173,0.00
12090,6991,0.00
12091,9841,0.00
12092,6992,0.00
12093,6993,0.00
12094,6996,0.00
12095,7007,0.00
12096,7009,0.00
12097,7010,0.00
12098,7621,0.00
12099,11006,0.00
12100,7011,0.00
12101,8002,0.00
12102,8008,0.00
12103,8010,0.00
12104,8011,0.00
12105,9433,0.00
12106,9991,0.00
12107,9993,0.00
12108,7012,0.00
12109,7015,0.00
12110,7017,0.00
12111,7025,0.00
12112,7031,0.00
12113,7366,0.00
12114,7033,0.00
12115,7034,0.00
12116,7465,0.00
12117,7466,0.00
12118,8444,0.00
12119,25,0.00
12120,2707,0.00
12121,5416,0.00
12122,7053,0.00
12123,7821,0.00
12124,7072,0.00
12125,7687,0.00
12126,7100,0.00
12127,7689,0.00
12128,8097,0.00
12129,9734,0.00
12130,11769,0.00
12131,7107,0.00
12132,12372,0.00
12133,7108,0.00
12134,7110,0.00
12135,7114,0.00
12136,7125,0.00
12137,7129,0.00
12138,7130,0.00
12139,8491,0.00
12140,7132,0.00
12141,11095,0.00
12142,7140,0.00
12143,7142,0.00
12144,7149,0.00
12145,7592,0.00
12146,7832,0.00
12147,8880,0.00
12148,7170,0.00
12149,7183,0.00
12150,7184,0.00
12151,7496,0.00
12152,7185,0.00
12153,7187,0.00
12154,7225,0.00
12155,7228,0.00
12156,7611,0.00
12157,7229,0.00
12158,7230,0.00
12159,7233,0.00
12160,7236,0.00
12161,7258,0.00
12162,7272,0.00
12163,7277,0.00
12164,7295,0.00
12165,7551,0.00
12166,7606,0.00
12167,11345,0.00
12168,7304,0.00
12169,7309,0.00
12170,7310,0.00
12171,7312,0.00
12172,9697,0.00
12173,7315,0.00
12174,7317,0.00
12175,7319,0.00
12176,8716,0.00
12177,7324,0.00
12178,7326,0.00
12179,7327,0.00
12180,7341,0.00
12181,7342,0.00
12182,7343,0.00
12183,10838,0.00
12184,7346,0.00
12185,7352,0.00
12186,7355,0.00
12187,7365,0.00
12188,8090,0.00
12189,10724,0.00
12190,7372,0.00
12191,9644,0.00
12192,10516,0.00
12193,7373,0.00
12194,10931,0.00
12195,7375,0.00
12196,7653,0.00
12197,7378,0.00
12198,7389,0.00
12199,7390,0.00
12200,7406,0.00
12201,8073,0.00
12202,9780,0.00
12203,7430,0.00
12204,7438,0.00
12205,7439,0.00
12206,7456,0.00
12207,7464,0.00
12208,9067,0.00
12209,9068,0.00
12210,7470,0.00
12211,7471,0.00
12212,7475,0.00
12213,7481,0.00
12214,7485,0.00
12215,7490,0.00
12216,7492,0.00
12217,7493,0.00
12218,9130,0.00
12219,9326,0.00
12220,9417,0.00
12221,7494,0.00
12222,7495,0.00
12223,12422,0.00
12224,7500,0.00
12225,8088,0.00
12226,7509,0.00
12227,7510,0.00
12228,7513,0.00
12229,7528,0.00
12230,7530,0.00
12231,11455,0.00
12232,11458,0.00
12233,7531,0.00
12234,7534,0.00
12235,7535,0.00
12236,7536,0.00
12237,7538,0.00
12238,8139,0.00
12239,7540,0.00
12240,7554,0.00
12241,11905,0.00
12242,13226,0.00
12243,7591,0.00
12244,7600,0.00
12245,7604,0.00
12246,7605,0.00
12247,12986,0.00
12248,7610,0.00
12249,7612,0.00
12250,7613,0.00
12251,8081,0.00
12252,7616,0.00
12253,7619,0.00
12254,7620,0.00
12255,8136,0.00
12256,9225,0.00
12257,12988,0.00
12258,7623,0.00
12259,10663,0.00
12260,7632,0.00
12261,7633,0.00
12262,7644,0.00
12263,7753,0.00
12264,9328,0.00
12265,13015,0.00
12266,7645,0.00
12267,7646,0.00
12268,8450,0.00
12269,10450,0.00
12270,7648,0.00
12271,10093,0.00
12272,7652,0.00
12273,7684,0.00
12274,11380,0.00
12275,7659,0.00
12276,8527,0.00
12277,8699,0.00
12278,7665,0.00
12279,10081,0.00
12280,7668,0.00
12281,8130,0.00
12282,7674,0.00
12283,7676,0.00
12284,8077,0.00
12285,7681,0.00
12286,7683,0.00
12287,7682,0.00
12288,7685,0.00
12289,7690,0.00
12290,7692,0.00
12291,7693,0.00
12292,7695,0.00
12293,7696,0.00
12294,8489,0.00
12295,7698,0.00
12296,7702,0.00
12297,7707,0.00
12298,7709,0.00
12299,7725,0.00
12300,12816,0.00
12301,7727,0.00
12302,7728,0.00
12303,8566,0.00
12304,7729,0.00
12305,7737,0.00
12306,7738,0.00
12307,11436,0.00
12308,11438,0.00
12309,7745,0.00
12310,7746,0.00
12311,12394,0.00
12312,7748,0.00
12313,7749,0.00
12314,7751,0.00
12315,7754,0.00
12316,7755,0.00
12317,7756,0.00
12318,7761,0.00
12319,7762,0.00
12320,7764,0.00
12321,7765,0.00
12322,7784,0.00
12323,7787,0.00
12324,7790,0.00
12325,8773,0.00
12326,7794,0.00
12327,7796,0.00
12328,7798,0.00
12329,9340,0.00
12330,7802,0.00
12331,8493,0.00
12332,7803,0.00
12333,7806,0.00
12334,7808,0.00
12335,9220,0.00
12336,9465,0.00
12337,7809,0.00
12338,7811,0.00
12339,7813,0.00
12340,8123,0.00
12341,12734,0.00
12342,7815,0.00
12343,7825,0.00
12344,7820,0.00
12345,10244,0.00
12346,11445,0.00
12347,11755,0.00
12348,7823,0.00
12349,12801,0.00
12350,12802,0.00
12351,7826,0.00
12352,8359,0.00
12353,7829,0.00
12354,11522,0.00
12355,7830,0.00
12356,7842,0.00
12357,8770,0.00
12358,7844,0.00
12359,8887,0.00
12360,7845,0.00
12361,7850,0.00
12362,8481,0.00
12363,7862,0.00
12364,7864,0.00
12365,8870,0.00
12366,9971,0.00
12367,12584,0.00
12368,7865,0.00
12369,7867,0.00
12370,7870,0.00
12371,9071,0.00
12372,11062,0.00
12373,7872,0.00
12374,10657,0.00
12375,10658,0.00
12376,11639,0.00
12377,12566,0.00
12378,7879,0.00
12379,7880,0.00
12380,13155,0.00
12381,7883,0.00
12382,7892,0.00
12383,7893,0.00
12384,7895,0.00
12385,7898,0.00
12386,9819,0.00
12387,7899,0.00
12388,8951,0.00
12389,9497,0.00
12390,10395,0.00
12391,11315,0.00
12392,7901,0.00
12393,7902,0.00
12394,10072,0.00
12395,10240,0.00
12396,7903,0.00
12397,9178,0.00
12398,7904,0.00
12399,7920,0.00
12400,7926,0.00
12401,7927,0.00
12402,7929,0.00
12403,7932,0.00
12404,7933,0.00
12405,8018,0.00
12406,9717,0.00
12407,9802,0.00
12408,11101,0.00
12409,12275,0.00
12410,12828,0.00
12411,7934,0.00
12412,7935,0.00
12413,11820,0.00
12414,7942,0.00
12415,7951,0.00
12416,7952,0.00
12417,8460,0.00
12418,7953,0.00
12419,7954,0.00
12420,7967,0.00
12421,7968,0.00
12422,8603,0.00
12423,7970,0.00
12424,7971,0.00
12425,8158,0.00
12426,7972,0.00
12427,8153,0.00
12428,7975,0.00
12429,7976,0.00
12430,8456,0.00
12431,8458,0.00
12432,8459,0.00
12433,7981,0.00
12434,8006,0.00
12435,8057,0.00
12436,8007,0.00
12437,8022,0.00
12438,13143,0.00
12439,8025,0.00
12440,8026,0.00
12441,8364,0.00
12442,11623,0.00
12443,13109,0.00
12444,8028,0.00
12445,8033,0.00
12446,8034,0.00
12447,8046,0.00
12448,8048,0.00
12449,8053,0.00
12450,8729,0.00
12451,8054,0.00
12452,8759,0.00
12453,11453,0.00
12454,8055,0.00
12455,8056,0.00
12456,8058,0.00
12457,8064,0.00
12458,8066,0.00
12459,8068,0.00
12460,8069,0.00
12461,8070,0.00
12462,8071,0.00
12463,8074,0.00
12464,9491,0.00
12465,12756,0.00
12466,8084,0.00
12467,8086,0.00
12468,8109,0.00
12469,13191,0.00
12470,8112,0.00
12471,8114,0.00
12472,8115,0.00
12473,8116,0.00
12474,12568,0.00
12475,8124,0.00
12476,9672,0.00
12477,8137,0.00
12478,8141,0.00
12479,9431,0.00
12480,8142,0.00
12481,8143,0.00
12482,8147,0.00
12483,8149,0.00
12484,8151,0.00
12485,9842,0.00
12486,8155,0.00
12487,8159,0.00
12488,8936,0.00
12489,8255,0.00
12490,8257,0.00
12491,8259,0.00
12492,8879,0.00
12493,9843,0.00
12494,10459,0.00
12495,8263,0.00
12496,8264,0.00
12497,8277,0.00
12498,8284,0.00
12499,8286,0.00
12500,8290,0.00
12501,8292,0.00
12502,8291,0.00
12503,8313,0.00
12504,8314,0.00
12505,8321,0.00
12506,8322,0.00
12507,8323,0.00
12508,8330,0.00
12509,8332,0.00
12510,8333,0.00
12511,8336,0.00
12512,8337,0.00
12513,8342,0.00
12514,9139,0.00
12515,8343,0.00
12516,8366,0.00
12517,8369,0.00
12518,8449,0.00
12519,8907,0.00
12520,12327,0.00
12521,8371,0.00
12522,8372,0.00
12523,8383,0.00
12524,10451,0.00
12525,12809,0.00
12526,8384,0.00
12527,8385,0.00
12528,11779,0.00
12529,8387,0.00
12530,8388,0.00
12531,8395,0.00
12532,8398,0.00
12533,8401,0.00
12534,8402,0.00
12535,8433,0.00
12536,8434,0.00
12537,8440,0.00
12538,8452,0.00
12539,8500,0.00
12540,8453,0.00
12541,8944,0.00
12542,9062,0.00
12543,8454,0.00
12544,8455,0.00
12545,8479,0.00
12546,8494,0.00
12547,13089,0.00
12548,8497,0.00
12549,8498,0.00
12550,8518,0.00
12551,8549,0.00
12552,8555,0.00
12553,8561,0.00
12554,8562,0.00
12555,8563,0.00
12556,8568,0.00
12557,8569,0.00
12558,8570,0.00
12559,8572,0.00
12560,8573,0.00
12561,10518,0.00
12562,8575,0.00
12563,8577,0.00
12564,8580,0.00
12565,8581,0.00
12566,11996,0.00
12567,8582,0.00
12568,8583,0.00
12569,8585,0.00
12570,8993,0.00
12571,8587,0.00
12572,10622,0.00
12573,8599,0.00
12574,8601,0.00
12575,10903,0.00
12576,13106,0.00
12577,13107,0.00
12578,8602,0.00
12579,8612,0.00
12580,10929,0.00
12581,8619,0.00
12582,8630,0.00
12583,8637,0.00
12584,8638,0.00
12585,8639,0.00
12586,8645,0.00
12587,8651,0.00
12588,8662,0.00
12589,8683,0.00
12590,8684,0.00
12591,8685,0.00
12592,8686,0.00
12593,8692,0.00
12594,8694,0.00
12595,8702,0.00
12596,9489,0.00
12597,8708,0.00
12598,8709,0.00
12599,8710,0.00
12600,8712,0.00
12601,8713,0.00
12602,8715,0.00
12603,8730,0.00
12604,8739,0.00
12605,12551,0.00
12606,8772,0.00
12607,8852,0.00
12608,11262,0.00
12609,11640,0.00
12610,8853,0.00
12611,8855,0.00
12612,8856,0.00
12613,8862,0.00
12614,9330,0.00
12615,9485,0.00
12616,10056,0.00
12617,8866,0.00
12618,8889,0.00
12619,8893,0.00
12620,11520,0.00
12621,8899,0.00
12622,8901,0.00
12623,11283,0.00
12624,13088,0.00
12625,8909,0.00
12626,9146,0.00
12627,8921,0.00
12628,8924,0.00
12629,9147,0.00
12630,8926,0.00
12631,8927,0.00
12632,9805,0.00
12633,8928,0.00
12634,8943,0.00
12635,8950,0.00
12636,8984,0.00
12637,8990,0.00
12638,8994,0.00
12639,12716,0.00
12640,9009,0.00
12641,9458,0.00
12642,10405,0.00
12643,9027,0.00
12644,9036,0.00
12645,9037,0.00
12646,12882,0.00
12647,9039,0.00
12648,13080,0.00
12649,13081,0.00
12650,13082,0.00
12651,9041,0.00
12652,9070,0.00
12653,9052,0.00
12654,11264,0.00
12655,9061,0.00
12656,9063,0.00
12657,9065,0.00
12658,11268,0.00
12659,9066,0.00
12660,9072,0.00
12661,9096,0.00
12662,9101,0.00
12663,9106,0.00
12664,12811,0.00
12665,9108,0.00
12666,9112,0.00
12667,9117,0.00
12668,9370,0.00
12669,9432,0.00
12670,9457,0.00
12671,12841,0.00
12672,9118,0.00
12673,9119,0.00
12674,9120,0.00
12675,13126,0.00
12676,9121,0.00
12677,10799,0.00
12678,10800,0.00
12679,9124,0.00
12680,10261,0.00
12681,10396,0.00
12682,11915,0.00
12683,9135,0.00
12684,10473,0.00
12685,9137,0.00
12686,9164,0.00
12687,11655,0.00
12688,9140,0.00
12689,9161,0.00
12690,9177,0.00
12691,9187,0.00
12692,9205,0.00
12693,9210,0.00
12694,9211,0.00
12695,9213,0.00
12696,9383,0.00
12697,9216,0.00
12698,9219,0.00
12699,9224,0.00
12700,11394,0.00
12701,9227,0.00
12702,9275,0.00
12703,9289,0.00
12704,9298,0.00
12705,9429,0.00
12706,9313,0.00
12707,9314,0.00
12708,9315,0.00
12709,9520,0.00
12710,11631,0.00
12711,9316,0.00
12712,9800,0.00
12713,9318,0.00
12714,9320,0.00
12715,9321,0.00
12716,9325,0.00
12717,9336,0.00
12718,9341,0.00
12719,9342,0.00
12720,9346,0.00
12721,9347,0.00
12722,9355,0.00
12723,9362,0.00
12724,9378,0.00
12725,9390,0.00
12726,9391,0.00
12727,9394,0.00
12728,9798,0.00
12729,9398,0.00
12730,9401,0.00
12731,11698,0.00
12732,9403,0.00
12733,9404,0.00
12734,9407,0.00
12735,9408,0.00
12736,9410,0.00
12737,9412,0.00
12738,9414,0.00
12739,11100,0.00
12740,11190,0.00
12741,12932,0.00
12742,12938,0.00
12743,9420,0.00
12744,9421,0.00
12745,9423,0.00
12746,9426,0.00
12747,9427,0.00
12748,9438,0.00
12749,9439,0.00
12750,9445,0.00
12751,9446,0.00
12752,9450,0.00
12753,9496,0.00
12754,11088,0.00
12755,11906,0.00
12756,9499,0.00
12757,11643,0.00
12758,11660,0.00
12759,11789,0.00
12760,9500,0.00
12761,9501,0.00
12762,9502,0.00
12763,9503,0.00
12764,9504,0.00
12765,9510,0.00
12766,12763,0.00
12767,9512,0.00
12768,9515,0.00
12769,12040,0.00
12770,12956,0.00
12771,9542,0.00
12772,9581,0.00
12773,10520,0.00
12774,9582,0.00
12775,9583,0.00
12776,9584,0.00
12777,9585,0.00
12778,9796,0.00
12779,9586,0.00
12780,9587,0.00
12781,13053,0.00
12782,9596,0.00
12783,9604,0.00
12784,9606,0.00
12785,9607,0.00
